ACCOUNTID,RENEW,INTERCEPT,PLAYOFF,TENURE,OPENSNINETY,NOTES,TICKETSPEND,LIFETIMEMERCHSPEND,MISSEDALL,TENDUMMY,DISTANCE,PAWP,EMAILCATEGORIES,CATEGORYDUMMY,MISSEDREG,LOGINS,CLICKS90,PAWP,RAND
364301,1,1,0,9,3,1,2700,0,1,1,91,0,2,1,0,0,5,0,0.017240263
373299,1,1,1,9,0,0,1300,0,0,1,31,0,3,1,0,0,0,0,0.017331764
128900,1,1,1,9,3,0,11700,51.94,0,1,35,1,4,1,0,0,4,1,0.01757201
413339,1,1,1,5,0,0,2600,0,1,1,73,1,2,1,1,30,2,1,0.017573146
281602,1,1,0,9,2,0,7800,0,0,1,1162,0,1,0,0,0,0,0,0.017583213
269876,1,1,1,9,1,0,1300,0,1,1,32,1,3,1,1,0,0,1,0.017595181
212753,1,1,0,8,0,0,2340,0,1,1,16,0,1,0,0,0,0,0,0.017653641
395640,1,1,1,9,24,0,2700,55.9,1,1,25,0,8,1,0,0,16,0,0.017669849
444832,1,1,1,6,4,0,4050,138.9,0,1,22,0,3,1,0,0,8,0,0.017676168
111333,1,1,1,9,0,1,8100,0,0,1,48,0,3,1,0,0,0,0,0.017688561
268688,1,1,1,9,3,1,6760,0,1,1,50,1,1,0,0,0,2,1,0.017736058
150493,1,1,1,9,0,0,5400,0,0,1,112,0,4,1,0,0,2,0,0.017950428
473587,1,1,1,4,0,0,2600,0,0,1,1123,0,1,0,0,0,2,0,0.018031907
385795,1,1,1,6,2,0,4680,0,1,1,58,1,2,1,0,0,3,1,0.018038669
102632,1,1,1,9,0,0,1980,0,2,1,27,0,4,1,0,0,0,0,0.018108943
154464,1,1,1,9,3,0,5400,616.8,2,1,67,0,2,1,0,0,1,0,0.018123109
200279,1,1,1,9,5,0,2340,35.95,0,1,65,1,8,1,0,0,5,1,0.018128386
447648,1,1,0,4,3,0,1780,330.37,4,1,970,0,2,1,2,0,1,0,0.018190186
340640,1,1,1,9,1,0,2970,0,0,1,79,0,2,1,0,0,2,0,0.018202591
4209031,1,1,1,5,2,0,6760,332.48,0,1,78,1,3,1,0,25,2,1,0.018502758
163451,1,1,0,9,1,0,2700,0,2,1,16,0,1,0,0,0,2,0,0.018537599
247183,1,1,1,9,2,0,2340,0,0,1,15,0,1,0,0,0,0,0,0.018627173
433557,1,1,0,5,2,0,3560,0,1,1,48,0,1,0,0,0,0,0,0.018703453
6573741,1,1,1,1,4,0,2340,0,0,0,18,0,2,1,0,0,7,0,0.018721729
183647,1,1,1,9,0,0,2700,0,0,1,23,1,4,1,0,0,2,1,0.01875126
226063,1,1,1,9,3,0,6760,0,0,1,6,0,1,0,0,0,1,0,0.018753957
214117,1,1,1,9,2,0,5400,0,0,1,24,0,6,1,0,0,0,0,0.01877527
292657,1,1,1,9,1,0,5400,0,0,1,24,1,5,1,0,0,5,1,0.018783471
403021,1,1,1,6,1,0,2970,0,1,1,2274,1,1,0,0,0,2,1,0.018860758
405936,1,1,0,2,2,0,3560,0,1,0,2,0,3,1,0,0,3,0,0.018963378
5695874,1,1,1,2,4,0,2700,0,1,0,25,0,2,1,0,0,1,0,0.019110737
315010,1,1,1,3,4,0,1780,0,0,1,17,1,6,1,0,0,2,1,0.019331903
383034,1,1,1,6,1,0,2600,0,2,1,20,1,3,1,0,0,0,1,0.019406423
460899,1,1,1,4,0,2,1300,0,0,1,5,1,4,1,0,0,1,1,0.019495917
134301,1,1,1,9,0,0,1170,0,2,1,1,0,3,1,1,0,1,0,0.019562156
119176,1,1,1,9,1,0,6760,0,0,1,587,1,7,1,0,0,3,1,0.019603266
138679,0,1,1,9,2,0,5400,0,0,1,76,0,2,1,0,0,2,0,0.019640533
166795,1,1,1,9,0,0,5400,0,1,1,31,0,2,1,1,0,1,0,0.019727789
296111,1,1,1,9,2,0,4680,0,0,1,28,1,3,1,0,0,0,1,0.019728668
241353,1,1,1,9,2,0,2340,0,1,1,59,1,1,0,0,0,0,1,0.019749655
212126,1,1,1,9,0,0,3560,0,0,1,38,0,4,1,0,0,1,0,0.019848227
4652016,1,1,1,4,0,0,3960,0,1,1,137,0,2,1,0,0,2,0,0.019882496
367645,1,1,1,9,3,0,2670,185,2,1,28,0,5,1,0,0,7,0,0.019907578
142067,1,1,1,9,0,0,2970,0,0,1,3,0,2,1,0,0,2,0,0.020121394
388094,1,1,1,3,2,0,3560,0,1,1,7,0,6,1,0,0,3,0,0.020132015
221861,1,1,1,9,14,0,1780,0,2,1,180,1,3,1,1,0,63,1,0.020145434
372694,1,1,1,9,1,0,2340,128.11,1,1,32,1,2,1,0,0,1,1,0.02015467
145587,1,1,0,9,2,0,8450,0,0,1,89,0,3,1,0,0,0,0,0.020181237
5512020,1,1,1,2,10,0,2340,10,0,0,34,0,3,1,0,0,14,0,0.020239235
236755,1,1,1,9,5,0,3380,97.44,0,1,23,0,5,1,0,0,4,0,0.020259093
414505,1,1,1,6,1,0,2340,0,2,1,26,0,2,1,1,1,0,0,0.020431203
354313,1,1,1,9,4,0,2700,0,2,1,58,0,2,1,1,0,19,0,0.02045697
299818,1,1,0,9,0,0,3380,0,0,1,1,0,3,1,0,0,0,0,0.020460232
286607,1,1,1,9,0,0,10140,0,0,1,2,1,3,1,0,0,4,1,0.020493387
444601,1,1,1,5,0,1,3560,0,0,1,52,1,6,1,0,0,7,1,0.020743681
260438,1,1,1,9,2,0,6760,359.25,0,1,27,1,5,1,0,0,3,1,0.020746342
401096,1,1,1,4,5,0,3960,0,0,1,17,0,3,1,0,0,10,0,0.020989274
230661,1,1,1,9,0,0,5340,0,0,1,12,1,2,1,0,0,0,1,0.02123274
5150409,1,1,1,3,1,1,3380,0,0,1,1,0,1,0,0,0,2,0,0.021269652
180204,1,1,1,9,0,0,2700,0,0,1,16,1,1,0,0,0,1,1,0.021366547
3718668,1,1,1,5,6,2,3510,0,1,1,15,1,6,1,0,1,3,1,0.02149451
4217919,1,1,1,5,0,0,5850,0,0,1,38,0,5,1,0,0,4,0,0.021592734
419895,1,1,1,4,3,0,2600,0,0,1,13,0,2,1,0,0,5,0,0.021663324
201401,0,1,1,9,2,3,890,0,3,1,12,0,1,0,1,0,1,0,0.021715312
272263,1,1,1,9,2,0,3380,0,1,1,46,0,3,1,0,0,4,0,0.021927219
461541,1,1,1,4,1,0,1780,0,2,1,8,1,4,1,0,0,1,1,0.021941158
184032,1,1,1,9,0,0,2340,471.4,1,1,65,0,1,0,0,0,0,0,0.022166353
215503,1,1,0,9,3,0,2340,0,1,1,14,0,1,0,0,0,0,0,0.022317162
213039,1,1,1,9,8,0,6760,0,0,1,47,1,7,1,0,59,5,1,0.022331511
408950,1,1,1,4,3,0,3960,0,0,1,51,1,4,1,0,0,3,1,0.022348889
418410,1,1,0,5,0,0,1780,0,1,1,21,0,2,1,0,0,0,0,0.022378052
408675,1,1,1,5,6,0,2600,0,0,1,6,1,4,1,0,0,3,1,0.022392354
216383,1,1,1,9,2,0,2340,0,1,1,7,0,1,0,0,0,9,0,0.022484241
290270,1,1,1,9,2,0,5070,0,0,1,33,0,3,1,0,0,0,0,0.022532329
148073,1,1,1,9,4,0,3380,0,0,1,4,0,5,1,0,0,7,0,0.022602546
121068,1,1,1,9,3,0,2700,0,0,1,41,0,1,0,0,2,0,0,0.022682119
231321,1,1,1,9,0,0,1170,0,2,1,13,0,1,0,1,0,1,0,0.022769292
5748780,1,1,0,2,0,0,1980,66.42,1,0,59,0,3,1,0,0,1,0,0.02296969
263056,1,1,1,9,1,0,5400,0,0,1,23,0,3,1,0,59,5,0,0.023107668
217197,1,1,1,9,8,0,5070,0,1,1,1165,0,4,1,0,0,6,0,0.023182927
164111,1,1,1,9,1,0,2700,0,0,1,40,1,2,1,0,0,5,1,0.023236274
301061,1,1,1,9,5,0,3900,0,1,1,15,1,4,1,1,0,6,1,0.023649424
258128,1,1,1,9,12,0,11700,0,0,1,78,0,8,1,0,0,9,0,0.023798841
376819,1,1,1,6,2,0,1980,0,1,1,2593,0,1,0,0,0,0,0,0.023823101
5698076,1,1,1,2,2,0,1950,0,0,0,20,0,6,1,0,0,2,0,0.023846472
397719,1,1,1,9,0,0,1780,0,0,1,22,0,4,1,0,0,1,0,0.024023979
345700,1,1,1,9,3,0,5400,0,2,1,96,0,2,1,0,0,2,0,0.024145052
386345,1,1,1,6,3,1,2700,0,1,1,14,0,2,1,0,98,3,0,0.024163378
401393,1,1,1,5,1,0,1780,0,1,1,40,0,9,1,0,0,6,0,0.024239547
185990,1,1,1,9,7,0,3960,0,2,1,29,0,5,1,0,0,7,0,0.024260143
4223552,1,1,1,5,3,0,3380,0,1,1,27,1,2,1,1,0,3,1,0.024304412
259415,1,1,1,9,0,0,3380,0,0,1,31,0,3,1,0,2,2,0,0.024349225
271900,1,1,1,9,6,0,2340,0,0,1,19,1,8,1,0,146,4,1,0.024376969
375411,1,1,1,9,2,0,1780,0,1,1,18,1,3,1,0,389,1,1,0.024434156
6606079,1,1,1,1,0,0,4050,0,0,0,28,1,4,1,0,0,2,1,0.024446493
169160,1,1,1,9,1,0,2700,0,4,1,142,0,1,0,2,0,0,0,0.024489075
4006956,1,1,1,5,7,0,2340,0,0,1,1087,1,2,1,0,0,1,1,0.02471595
274067,1,1,1,9,0,0,1300,0,1,1,60,0,3,1,0,0,0,0,0.024725225
105206,1,1,1,9,0,0,3900,0,1,1,5,0,1,0,1,0,1,0,0.024776375
414054,1,1,1,4,1,1,3560,0,0,1,25,1,2,1,0,0,3,1,0.024809925
417200,1,1,1,5,3,0,4680,0,1,1,38,1,3,1,0,0,5,1,0.0249689
4217778,1,1,1,5,5,0,1780,0,0,1,49,0,3,1,0,0,19,0,0.024988713
259954,1,1,1,9,2,0,7020,0,0,1,63,0,3,1,0,0,5,0,0.025080874
131452,1,1,0,9,0,0,5400,0,2,1,130,0,1,0,0,0,0,0,0.025087587
171833,1,1,1,9,2,0,2700,0,2,1,25,0,1,0,0,0,1,0,0.025228488
234808,1,1,1,9,7,1,3380,0,0,1,226,0,2,1,0,0,10,0,0.025229702
644146,1,1,1,9,3,0,3380,0,1,1,10,1,5,1,0,0,3,1,0.025231354
254256,1,1,1,9,1,0,2340,0,0,1,22,1,2,1,0,12,1,1,0.025239532
432149,1,1,1,4,9,0,3560,0,0,1,56,1,4,1,0,0,2,1,0.02531694
105921,1,1,1,9,10,0,15210,0,0,1,70,1,5,1,0,0,26,1,0.025438026
432061,1,1,1,3,7,0,2600,61.4,0,1,68,0,6,1,0,0,9,0,0.025495543
108737,1,1,1,9,3,0,6750,0,1,1,6,0,3,1,0,0,3,0,0.025611912
532176,1,1,1,9,1,1,4680,0,0,1,31,0,2,1,0,0,3,0,0.025641838
113753,1,1,1,9,0,0,5070,0,0,1,169,0,2,1,0,0,1,0,0.025704614
385784,1,1,1,5,2,0,3560,0,0,1,23,1,4,1,0,65,2,1,0.025750357
193008,1,1,1,8,4,1,2340,0,0,1,39,1,1,0,0,1,11,1,0.025764672
134796,1,1,1,9,2,0,5400,0,0,1,26,0,4,1,0,0,6,0,0.025811169
270734,1,1,1,9,5,0,2700,0,0,1,32,0,4,1,0,0,6,0,0.026010778
241947,1,1,1,9,2,0,1780,0,0,1,7,0,1,0,0,0,7,0,0.026056998
173120,1,1,1,9,1,0,9360,0,0,1,16,1,1,0,0,0,0,1,0.026087145
439717,1,1,1,6,4,0,2340,228.89,0,1,17,0,2,1,0,0,2,0,0.026119715
261296,1,1,1,9,0,0,3560,0,1,1,129,1,4,1,0,0,1,1,0.026141465
231222,1,1,1,9,0,0,2600,0,0,1,3,0,1,0,0,0,2,0,0.026184339
417354,1,1,1,6,1,0,2600,0,2,1,46,0,2,1,1,0,3,0,0.026316456
180391,1,1,1,8,12,0,2700,0,2,1,26,1,7,1,0,0,12,1,0.026390164
181304,1,1,1,9,4,0,2700,0,1,1,54,1,3,1,0,0,1,1,0.026413639
221762,1,1,1,9,1,0,6760,0,0,1,17,1,1,0,0,10,0,1,0.026468563
385520,1,1,1,5,3,0,2600,0,0,1,33,0,3,1,0,0,5,0,0.026601745
250978,1,1,1,9,2,1,5400,0,0,1,19,1,6,1,0,0,3,1,0.026658168
4211565,1,1,1,5,7,0,3900,0,0,1,10,1,6,1,0,0,5,1,0.02669106
384893,1,1,1,5,1,0,3560,0,0,1,24,0,1,0,0,0,2,0,0.026735925
162197,1,1,1,9,0,0,2700,0,0,1,20,0,1,0,0,0,0,0,0.02679021
401712,1,1,1,5,3,0,1980,20,0,1,19,0,4,1,0,0,4,0,0.026804997
229187,1,1,1,9,6,0,5400,0,0,1,9,0,4,1,0,0,10,0,0.026900998
4224436,1,1,1,5,5,0,1980,0,0,1,7,1,4,1,0,0,7,1,0.026913384
442698,1,1,1,5,1,0,2600,0,0,1,17,0,1,0,0,0,2,0,0.026955819
346129,1,1,1,9,5,0,1300,0,2,1,115,0,4,1,0,0,2,0,0.026989481
393297,1,1,1,9,0,0,2700,0,2,1,18,0,3,1,1,0,1,0,0.027020154
4204503,1,1,1,5,1,0,6890,0,0,1,25,0,4,1,0,0,0,0,0.027026917
162692,1,1,0,9,0,0,5400,0,0,1,35,0,4,1,0,0,0,0,0.027074704
218550,1,1,1,9,0,0,3560,0,2,1,16,0,3,1,0,0,2,0,0.027102872
215525,1,1,1,9,0,0,1780,0,1,1,28,0,2,1,0,0,0,0,0.02730687
376610,1,1,1,7,2,0,1980,0,0,1,18,1,1,0,0,0,1,1,0.027345722
398555,1,1,1,9,1,0,2340,0,0,1,52,1,5,1,0,0,1,1,0.027463608
297816,1,1,1,9,3,0,23660,0,0,1,42,1,2,1,0,4,3,1,0.02757649
362057,1,1,1,5,4,0,4050,0,0,1,82,1,2,1,0,0,1,1,0.027579133
210366,1,1,1,9,1,0,5400,0,0,1,81,1,2,1,0,0,1,1,0.02761309
232454,1,1,1,9,1,0,1780,0,0,1,56,1,2,1,0,0,1,1,0.027624477
328210,1,1,1,9,5,0,2340,0,0,1,69,1,6,1,0,129,8,1,0.02766919
287586,1,1,1,9,1,0,7800,0,0,1,14,1,4,1,0,0,1,1,0.027767925
289423,1,1,1,9,9,0,2700,0,1,1,16,1,4,1,0,0,3,1,0.027789725
249372,1,1,1,9,1,0,2670,0,0,1,86,0,4,1,0,0,1,0,0.027794134
175683,1,1,1,9,4,0,2700,0,0,1,24,0,6,1,0,15,4,0,0.027804513
335426,1,1,1,9,0,0,3510,0,0,1,68,0,2,1,0,0,0,0,0.027818549
417453,1,1,1,4,3,0,1980,0,0,1,34,1,3,1,0,0,2,1,0.027842567
415891,1,1,1,5,3,0,3560,0,0,1,61,1,3,1,0,2,2,1,0.027863822
424779,1,1,1,4,4,0,1980,0,0,1,23,1,8,1,0,0,2,1,0.028008625
4572719,1,1,1,4,4,0,2700,0,1,1,20,0,4,1,0,0,10,0,0.02808265
256830,1,1,1,9,1,0,2700,0,0,1,6,0,1,0,0,0,0,0,0.02813285
335668,1,1,1,9,2,0,4450,0,0,1,121,1,2,1,0,10,2,1,0.028175244
4027524,1,1,1,5,6,0,3900,115.48,0,1,21,1,6,1,0,0,13,1,0.028275986
188146,1,1,1,9,0,0,4050,0,0,1,12,1,4,1,0,0,2,1,0.028283508
435284,1,1,1,6,3,0,3560,0,0,1,55,0,2,1,0,22,3,0,0.028320427
423778,1,1,1,6,6,0,1780,0,3,1,14,0,3,1,1,0,8,0,0.028330133
356788,1,1,1,8,1,0,1980,0,1,1,67,0,6,1,1,0,3,0,0.0283823
5695627,1,1,1,2,1,0,7800,0,0,0,27,0,1,0,0,0,5,0,0.028396821
422843,1,1,1,6,0,0,1980,81.44,1,1,28,0,2,1,1,0,5,0,0.02839775
413372,1,1,1,5,3,0,5040,43.73,0,1,22,1,5,1,0,0,5,1,0.028483612
385542,1,1,1,5,0,0,2600,0,0,1,28,1,1,0,0,41,2,1,0.028584183
168027,1,1,1,9,2,0,4680,0,0,1,24,1,2,1,0,0,5,1,0.028591335
296628,1,1,1,9,4,0,5400,65.45,1,1,11,1,7,1,0,0,13,1,0.028596668
150790,1,1,0,9,1,0,3560,0,0,1,41,0,5,1,0,0,1,0,0.028611354
5696740,1,1,1,2,4,0,3380,0,0,0,11,1,3,1,0,0,3,1,0.028616942
4040444,1,1,1,5,7,1,2700,203.64,0,1,9,0,2,1,0,0,12,0,0.028620711
142441,1,1,1,9,1,0,6760,0,1,1,74,0,5,1,0,0,3,0,0.028650431
131507,1,1,1,9,4,0,6760,0,0,1,23,1,4,1,0,0,2,1,0.028805826
423910,1,1,1,5,3,0,1300,0,0,1,18,1,1,0,0,0,5,1,0.028869953
152363,1,1,1,9,2,0,8100,0,0,1,22,1,1,0,0,0,4,1,0.029018795
4220335,1,1,1,5,0,0,3380,0,0,1,72,0,4,1,0,0,1,0,0.029028926
198464,1,1,1,9,0,0,2970,0,0,1,2,1,3,1,0,0,2,1,0.029101613
6605972,1,1,1,1,5,0,5400,0,0,0,18,0,4,1,0,0,4,0,0.029146731
398236,1,1,1,9,0,0,1300,0,1,1,57,0,1,0,0,0,1,0,0.029220428
268303,1,1,1,9,3,0,4680,0,0,1,56,0,4,1,0,0,3,0,0.029240307
186023,1,1,1,9,6,0,6080,0,1,1,68,0,5,1,0,0,14,0,0.029247653
108022,1,1,1,9,1,0,13500,0,0,1,168,0,2,1,0,0,0,0,0.029257098
454967,1,1,1,4,0,0,2600,414.34,3,1,53,1,5,1,1,0,2,1,0.029297954
467977,1,1,1,3,3,0,1300,0,0,1,27,1,4,1,0,0,0,1,0.029363657
152198,1,1,1,9,5,0,2340,0,0,1,5,0,2,1,0,0,0,0,0.029384302
316220,1,1,1,3,19,0,4050,0,0,1,4,1,5,1,0,0,9,1,0.029388934
120045,1,1,1,9,1,0,1780,0,0,1,19,1,2,1,0,0,2,1,0.029428154
448396,1,1,1,3,0,0,3560,107.49,0,1,39,1,3,1,0,0,0,1,0.029540896
182008,1,1,1,9,5,0,2700,0,0,1,78,0,2,1,0,0,11,0,0.029576022
5150342,1,1,1,3,2,0,1950,0,0,1,17,1,6,1,0,0,5,1,0.029584931
404363,1,1,1,5,5,0,2700,0,2,1,56,0,4,1,1,0,10,0,0.02966913
454470,1,1,1,4,2,0,2600,0,0,1,18,1,4,1,0,0,6,1,0.029688011
368250,1,1,1,9,0,0,4680,0,0,1,51,0,1,0,0,0,0,0,0.029815544
4211714,1,1,1,5,0,0,3380,0,0,1,19,1,2,1,0,0,0,1,0.02997612
114072,1,1,1,9,1,1,8580,0,0,1,19,1,3,1,0,0,0,1,0.029989125
5156331,1,1,1,3,5,0,8100,0,0,1,16,1,3,1,0,0,19,1,0.030136865
420445,1,1,1,5,4,1,1300,0,0,1,56,0,6,1,0,0,10,0,0.030166296
358086,0,1,0,7,2,0,1980,0,0,1,66,0,3,1,0,0,2,0,0.03017291
376104,1,1,0,9,0,0,1300,0,1,1,25,0,1,0,0,0,0,0,0.030228128
171668,1,1,1,9,4,0,2700,0,1,1,7,1,5,1,1,0,9,1,0.030424913
295363,1,1,1,9,5,0,6760,0,0,1,27,1,5,1,0,46,12,1,0.030440121
446229,1,1,1,5,5,0,1300,0,0,1,32,1,2,1,0,0,10,1,0.03052233
297882,1,1,1,9,5,0,2700,0,0,1,10,0,2,1,0,31,0,0,0.030625048
277642,0,1,1,9,1,0,1780,0,0,1,6,1,1,0,0,0,0,1,0.030632644
4040634,1,1,1,5,2,0,3380,0,1,1,14,0,3,1,1,0,1,0,0.030675707
333072,1,1,0,9,1,0,3560,0,1,1,76,0,2,1,0,0,2,0,0.030679065
120529,1,1,1,9,4,0,3380,0,0,1,23,1,7,1,0,2,2,1,0.030700484
461921,1,1,1,3,9,0,3560,284.94,0,1,36,1,8,1,0,0,10,1,0.030708423
4225094,1,1,1,5,3,1,1350,0,0,1,12,0,3,1,0,19,3,0,0.030744992
231871,1,1,1,9,0,0,2340,0,2,1,60,1,2,1,0,0,0,1,0.030759479
367007,1,1,1,9,2,0,3380,0,0,1,28,0,3,1,0,0,5,0,0.030794181
238196,1,1,1,9,3,0,2340,0,1,1,29,1,5,1,0,0,1,1,0.030802442
425868,1,1,1,5,2,0,1780,527.72,1,1,25,0,4,1,0,6,2,0,0.030826236
347262,1,1,1,9,0,0,1780,0,3,1,76,0,5,1,1,0,0,0,0.031001983
100300,1,1,1,9,1,0,1780,0,1,1,42,0,3,1,0,0,2,0,0.031024427
4649756,1,1,1,4,2,0,3900,0,3,1,49,0,3,1,2,0,3,0,0.0311207
261318,1,1,1,9,0,0,2340,0,1,1,13,1,4,1,0,0,0,1,0.031141293
4045997,1,1,1,5,0,0,2700,0,1,1,86,0,14,1,1,0,0,0,0.031149459
234753,1,1,1,9,3,0,2700,0,0,1,920,1,1,0,0,0,1,1,0.031295369
108000,1,1,0,9,0,0,3380,35.95,2,1,41,0,1,0,0,0,1,0,0.031369241
120474,1,1,1,9,0,0,6760,0,0,1,24,0,2,1,0,0,0,0,0.03161178
244763,1,1,1,9,2,0,4680,0,1,1,225,1,3,1,1,0,6,1,0.031718293
204844,1,1,1,9,10,0,1780,580.23,2,1,25,1,6,1,0,0,14,1,0.031824403
235776,1,1,1,9,1,0,4680,0,0,1,22,0,2,1,0,0,3,0,0.031927417
100476,1,1,1,9,3,0,7800,0,0,1,37,1,3,1,0,0,4,1,0.032005384
220519,1,1,1,9,1,0,4050,0,1,1,68,0,1,0,1,0,0,0,0.032028348
127767,1,1,1,8,0,0,20280,0,0,1,16,1,6,1,0,0,1,1,0.032214867
120452,1,1,1,9,4,0,6760,0,0,1,14,1,4,1,0,0,4,1,0.032262938
193448,1,1,1,9,3,0,4050,0,0,1,16,0,4,1,0,2,1,0,0.032275442
364510,1,1,0,9,0,0,2340,0,0,1,58,0,2,1,0,0,0,0,0.032333418
258678,1,1,0,9,0,0,1300,0,2,1,27,0,1,0,0,0,0,0,0.032394083
271075,1,1,1,9,3,0,6760,0,0,1,66,0,4,1,0,0,1,0,0.032420015
169215,1,1,1,9,0,0,4050,107.45,0,1,16,0,3,1,0,0,2,0,0.032500108
223841,1,1,1,9,1,0,3380,0,1,1,9,1,2,1,1,0,2,1,0.032606371
261934,1,1,1,9,2,0,3560,0,1,1,38,1,4,1,0,0,5,1,0.032650311
345755,1,1,1,7,4,0,1780,0,6,1,76,0,2,1,5,0,3,0,0.032713128
218099,1,1,1,9,1,0,1980,89.49,0,1,459,0,2,1,0,0,9,0,0.03271389
301952,1,1,1,9,1,0,3900,0,0,1,16,0,1,0,0,0,1,0,0.032797733
125985,1,1,1,9,0,0,2340,0,2,1,38,1,3,1,0,0,0,1,0.032815668
4223685,1,1,0,5,2,0,2340,0,2,1,43,0,3,1,0,0,6,0,0.032919899
116448,1,1,1,9,12,0,2700,153.43,2,1,20,1,9,1,0,0,16,1,0.03292273
104733,1,1,1,9,0,0,4680,0,0,1,31,0,1,0,0,0,0,0,0.032951368
233917,1,1,0,9,0,0,2600,0,1,1,119,0,1,0,0,0,0,0,0.033009374
2674820,1,1,1,7,3,1,3900,0,0,1,26,1,2,1,0,0,6,1,0.033047557
4652438,1,1,1,4,4,0,2340,0,0,1,17,1,2,1,0,0,2,1,0.033053736
283626,1,1,1,9,5,0,3900,45.95,0,1,2,1,5,1,0,0,2,1,0.033079875
257171,1,1,1,9,2,0,3900,102.49,0,1,20,1,4,1,0,0,1,1,0.033171318
452912,1,1,1,4,2,1,2600,0,0,1,861,1,3,1,0,0,3,1,0.033209388
210729,1,1,1,9,0,1,2700,0,1,1,27,0,1,0,0,0,0,0,0.033215728
4040519,1,1,1,5,2,0,6760,459.51,0,1,4,0,5,1,0,0,4,0,0.03327159
216724,1,1,1,9,2,0,2700,0,0,1,12,0,3,1,0,0,3,0,0.033380771
174924,1,1,0,9,1,0,890,0,1,1,9,0,3,1,1,0,0,0,0.033442862
284308,1,1,0,9,0,0,5400,0,0,1,13,0,6,1,0,0,0,0,0.03349481
183724,1,1,1,9,0,1,3380,0,1,1,31,1,2,1,0,0,2,1,0.033538039
131375,1,1,1,9,2,0,7800,0,1,1,73,1,5,1,0,0,0,1,0.03356037
109111,1,1,1,9,0,0,3900,0,2,1,21,0,2,1,2,0,0,0,0.033614654
143794,0,1,0,9,0,0,1780,0,0,1,0,0,3,1,0,0,0,0,0.033706402
297464,1,1,1,9,0,0,4050,0,0,1,18,0,2,1,0,0,2,0,0.033728825
3869495,1,1,1,6,1,2,14240,0,0,1,1,0,1,0,0,0,0,0,0.033767077
238350,1,1,1,9,0,0,2700,0,0,1,57,0,2,1,0,0,0,0,0.033772116
173054,1,1,1,9,4,0,1780,0,0,1,51,0,2,1,0,0,1,0,0.033783476
185737,1,1,1,9,0,0,1300,0,0,1,39,0,1,0,0,0,0,0,0.033875487
135962,1,1,1,9,1,1,2700,0,1,1,28,1,1,0,0,0,2,1,0.034065963
4042309,1,1,0,5,0,1,2340,0,1,1,32,0,1,0,1,0,3,0,0.034128523
165431,1,1,1,9,6,0,6760,0,0,1,17,1,2,1,0,0,3,1,0.034153205
222070,1,1,1,9,0,0,3560,0,1,1,9,0,1,0,0,0,0,0,0.034164402
401162,1,1,1,5,0,0,2340,0,1,1,18,0,3,1,0,0,1,0,0.034205318
285793,1,1,1,9,1,0,3560,0,0,1,20,1,4,1,0,0,1,1,0.034267863
434954,1,1,1,5,6,1,2600,360.97,0,1,63,0,5,1,0,0,5,0,0.034324656
420412,0,1,1,3,3,0,1780,0,0,1,23,1,1,0,0,0,1,1,0.034405991
153309,1,1,1,9,6,0,3510,50.99,0,1,24,0,6,1,0,18,5,0,0.034472548
151890,1,1,1,9,1,0,6080,0,0,1,29,0,1,0,0,0,0,0,0.034480356
132464,1,1,1,9,1,0,1950,0,0,1,16,1,3,1,0,0,4,1,0.034511518
115931,1,1,1,9,0,0,6760,0,0,1,2269,1,3,1,0,0,2,1,0.034571659
172218,1,1,1,9,2,0,7020,0,0,1,21,0,2,1,0,0,0,0,0.034616954
209332,1,1,0,9,5,0,8100,0,1,1,107,0,3,1,0,0,5,0,0.034640409
232795,1,1,1,9,0,0,1780,0,0,1,24,0,4,1,0,0,1,0,0.034669985
156587,1,1,1,9,0,1,6080,0,0,1,14,0,1,0,0,0,0,0,0.034751618
130770,1,1,1,9,1,0,2340,0,0,1,9,0,9,1,0,0,0,0,0.034786031
448033,1,1,1,5,4,0,2700,0,0,1,72,1,1,0,0,16,3,1,0.034859252
291293,1,1,1,9,2,0,7800,0,0,1,18,1,1,0,0,0,0,1,0.034881488
286035,1,1,1,9,6,0,7800,0,0,1,8,0,4,1,0,24,11,0,0.034927889
4029470,1,1,1,5,1,0,6760,0,0,1,110,0,6,1,0,0,0,0,0.034958266
241166,1,1,1,9,0,0,4680,37.95,2,1,26,0,1,0,0,0,0,0,0.03537974
139262,1,1,1,9,2,0,2700,0,0,1,12,1,3,1,0,0,1,1,0.035450093
120254,1,1,0,9,2,0,4680,0,1,1,72,0,1,0,0,0,3,0,0.035707686
4043869,1,1,1,5,4,0,7800,107.38,0,1,11,1,5,1,0,0,6,1,0.035783822
447087,1,1,1,5,1,0,4050,0,0,1,23,0,4,1,0,187,3,0,0.035785496
182492,1,1,1,9,4,0,2700,0,1,1,25,1,1,0,0,0,8,1,0.03587177
284407,1,1,1,9,3,0,7800,0,0,1,72,1,5,1,0,0,7,1,0.035882715
369603,1,1,1,9,3,0,1780,0,1,1,43,0,3,1,0,0,2,0,0.035916898
425813,1,1,1,5,0,0,2600,0,0,1,32,0,3,1,0,0,0,0,0.035923507
165585,1,1,1,9,2,0,5400,0,1,1,20,1,13,1,0,0,6,1,0.035986623
191875,1,1,1,9,5,0,3380,0,0,1,37,1,3,1,0,0,3,1,0.03602639
125149,0,1,1,9,0,0,5400,0,0,1,29,0,2,1,0,0,0,0,0.036052298
